Project        ImType Object           ExpTime Filter  LST      UTDate     UTC        JD           Filename               [Logged@UT]
OSU-03A-0001   OBJECT OB140987            50.0 H       14:14:23 2014-06-21 01:00:58.4 2456829.5423 ir140620.0035          [01:02:05.6
OSU-03A-0001   OBJECT OB140987            50.0 H       14:15:29 2014-06-21 01:02:04.5 2456829.5431 ir140620.0036          [01:03:10.7
OSU-03A-0001   OBJECT OB140987            50.0 H       14:16:35 2014-06-21 01:03:10.5 2456829.5439 ir140620.0037          [01:04:18.4
OSU-03A-0001   OBJECT OB140987            50.0 H       14:17:41 2014-06-21 01:04:16.4 2456829.5446 ir140620.0038          [01:05:22.7
OSU-03A-0001   OBJECT OB140987           300.0 I       14:13:19 2014-06-21 00:59:55.2 2456829.5416 ccd140620.0007         [01:05:40.0
OSU-03A-0001   OBJECT OB140987            50.0 H       14:19:09 2014-06-21 01:05:43.9 2456829.5457 ir140620.0039          [01:06:50.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:20:15 2014-06-21 01:06:49.8 2456829.5464 ir140620.0040          [01:07:57.5
OSU-03A-0001   OBJECT OB140987            50.0 H       14:21:21 2014-06-21 01:07:56.2 2456829.5472 ir140620.0041          [01:09:02.4
OSU-03A-0001   OBJECT OB140987            50.0 H       14:22:28 2014-06-21 01:09:02.3 2456829.5480 ir140620.0042          [01:10:10.1
OSU-03A-0001   OBJECT OB140987            50.0 H       14:23:34 2014-06-21 01:10:08.6 2456829.5487 ir140620.0043          [01:11:14.7
OSU-03A-0001   OBJECT OB140987           300.0 I       14:19:11 2014-06-21 01:05:46.4 2456829.5457 ccd140620.0008         [01:11:31.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:25:01 2014-06-21 01:11:34.8 2456829.5497 ir140620.0044          [01:12:41.1
OSU-03A-0001   OBJECT OB140987            50.0 H       14:26:07 2014-06-21 01:12:40.8 2456829.5505 ir140620.0045          [01:13:48.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:27:13 2014-06-21 01:13:46.9 2456829.5512 ir140620.0046          [01:14:53.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:28:20 2014-06-21 01:14:53.2 2456829.5520 ir140620.0047          [01:16:00.7
OSU-03A-0001   OBJECT OB140987            50.0 H       14:29:26 2014-06-21 01:15:59.2 2456829.5528 ir140620.0048          [01:17:05.4
OSU-03A-0001   OBJECT OB140987           300.0 I       14:25:03 2014-06-21 01:11:37.3 2456829.5497 ccd140620.0009         [01:17:22.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:30:53 2014-06-21 01:17:26.0 2456829.5538 ir140620.0049          [01:18:32.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:31:59 2014-06-21 01:18:31.8 2456829.5545 ir140620.0050          [01:19:39.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:33:05 2014-06-21 01:19:37.9 2456829.5553 ir140620.0051          [01:20:44.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:34:12 2014-06-21 01:20:44.2 2456829.5561 ir140620.0052          [01:21:52.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:35:18 2014-06-21 01:21:50.2 2456829.5568 ir140620.0053          [01:22:56.7
OSU-03A-0001   OBJECT OB140987           300.0 I       14:30:55 2014-06-21 01:17:28.4 2456829.5538 ccd140620.0010         [01:23:13.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:36:45 2014-06-21 01:23:17.0 2456829.5578 ir140620.0054          [01:24:23.2
OSU-03A-0001   OBJECT OB140987            50.0 H       14:37:51 2014-06-21 01:24:22.8 2456829.5586 ir140620.0055          [01:25:30.4
OSU-03A-0001   OBJECT OB140987            50.0 H       14:38:57 2014-06-21 01:25:29.1 2456829.5594 ir140620.0056          [01:26:35.5
OSU-03A-0001   OBJECT OB140987            50.0 H       14:40:04 2014-06-21 01:26:35.5 2456829.5601 ir140620.0057          [01:27:42.6
OSU-03A-0001   OBJECT OB140987            50.0 H       14:41:10 2014-06-21 01:27:41.4 2456829.5609 ir140620.0058          [01:28:47.7
OSU-03A-0001   OBJECT OB140987           300.0 I       14:36:47 2014-06-21 01:23:19.5 2456829.5579 ccd140620.0011         [01:29:04.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:42:37 2014-06-21 01:29:08.3 2456829.5619 ir140620.0059          [01:30:14.5
OSU-03A-0001   OBJECT OB140987            50.0 H       14:43:43 2014-06-21 01:30:14.1 2456829.5627 ir140620.0060          [01:31:21.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:44:49 2014-06-21 01:31:20.2 2456829.5634 ir140620.0061          [01:32:26.9
OSU-03A-0001   OBJECT OB140987            50.0 H       14:45:56 2014-06-21 01:32:26.6 2456829.5642 ir140620.0062          [01:33:34.1
OSU-03A-0001   OBJECT OB140987            50.0 H       14:47:02 2014-06-21 01:33:32.6 2456829.5650 ir140620.0063          [01:34:38.9
OSU-03A-0001   OBJECT OB140987           300.0 I       14:42:40 2014-06-21 01:29:10.8 2456829.5619 ccd140620.0012         [01:34:56.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:48:29 2014-06-21 01:34:59.4 2456829.5660 ir140620.0064          [01:36:05.7
OSU-03A-0001   OBJECT OB140987            50.0 H       14:49:35 2014-06-21 01:36:05.4 2456829.5667 ir140620.0065          [01:37:13.8
OSU-03A-0001   OBJECT OB140987            50.0 H       14:50:42 2014-06-21 01:37:11.7 2456829.5675 ir140620.0066          [01:38:18.0
OSU-03A-0001   OBJECT OB140987            50.0 H       14:51:48 2014-06-21 01:38:17.9 2456829.5683 ir140620.0067          [01:39:25.1
OSU-03A-0001   OBJECT OB140987            50.0 H       14:52:54 2014-06-21 01:39:23.9 2456829.5690 ir140620.0068          [01:40:30.2
OSU-03A-0001   OBJECT OB140987           300.0 I       14:48:32 2014-06-21 01:35:02.0 2456829.5660 ccd140620.0013         [01:40:46.8
OSU-03A-0001   OBJECT OB140987            50.0 H       14:54:24 2014-06-21 01:40:53.5 2456829.5701 ir140620.0069          [01:41:59.8
OSU-03A-0001   OBJECT OB140987            50.0 H       14:55:30 2014-06-21 01:41:59.5 2456829.5708 ir140620.0070          [01:43:06.9
OSU-03A-0001   OBJECT OB140987            50.0 H       14:56:37 2014-06-21 01:43:06.1 2456829.5716 ir140620.0071          [01:44:12.3
OSU-03A-0001   OBJECT OB140987            50.0 H       14:57:44 2014-06-21 01:44:12.2 2456829.5724 ir140620.0072          [01:45:19.5
OSU-03A-0001   OBJECT OB140987            50.0 H       14:58:50 2014-06-21 01:45:18.5 2456829.5731 ir140620.0073          [01:46:24.8
OSU-03A-0001   OBJECT OB140987           300.0 V       14:54:27 2014-06-21 01:40:56.0 2456829.5701 ccd140620.0014         [01:46:40.8
OSU-03A-0001   OBJECT OB140987            50.0 H       15:00:43 2014-06-21 01:47:11.6 2456829.5744 ir140620.0074          [01:48:17.9
OSU-03A-0001   OBJECT OB140987            50.0 H       15:01:50 2014-06-21 01:48:18.4 2456829.5752 ir140620.0075          [01:49:26.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:02:57 2014-06-21 01:49:24.6 2456829.5760 ir140620.0076          [01:50:30.8
OSU-03A-0001   OBJECT OB140987            50.0 H       15:04:03 2014-06-21 01:50:30.6 2456829.5768 ir140620.0077          [01:51:38.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:05:09 2014-06-21 01:51:36.6 2456829.5775 ir140620.0078          [01:52:43.0
OSU-03A-0001   OBJECT OB140987           300.0 I       15:00:46 2014-06-21 01:47:14.0 2456829.5745 ccd140620.0015         [01:52:58.7
OSU-03A-0001   OBJECT OB140987            50.0 H       15:06:35 2014-06-21 01:53:02.6 2456829.5785 ir140620.0079          [01:54:08.9
OSU-03A-0001   OBJECT OB140987            50.0 H       15:07:41 2014-06-21 01:54:08.5 2456829.5793 ir140620.0080          [01:55:16.0
OSU-03A-0001   OBJECT OB140987            50.0 H       15:08:48 2014-06-21 01:55:14.7 2456829.5800 ir140620.0081          [01:56:21.0
OSU-03A-0001   OBJECT OB140987            50.0 H       15:09:54 2014-06-21 01:56:20.9 2456829.5808 ir140620.0082          [01:57:28.3
OSU-03A-0001   OBJECT OB140987            50.0 H       15:11:00 2014-06-21 01:57:26.8 2456829.5816 ir140620.0083          [01:58:33.2
OSU-03A-0001   OBJECT OB140987           300.0 I       15:06:38 2014-06-21 01:53:05.1 2456829.5785 ccd140620.0016         [01:58:49.9
OSU-03A-0001   OBJECT OB140987            50.0 H       15:12:27 2014-06-21 01:58:53.7 2456829.5826 ir140620.0084          [02:00:00.0
OSU-03A-0001   OBJECT OB140987            50.0 H       15:13:33 2014-06-21 01:59:59.5 2456829.5833 ir140620.0085          [02:01:06.8
OSU-03A-0001   OBJECT OB140987            50.0 H       15:14:40 2014-06-21 02:01:05.8 2456829.5841 ir140620.0086          [02:02:12.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:15:46 2014-06-21 02:02:12.0 2456829.5849 ir140620.0087          [02:03:20.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:16:52 2014-06-21 02:03:17.9 2456829.5856 ir140620.0088          [02:04:24.2
OSU-03A-0001   OBJECT OB140987           300.0 I       15:12:30 2014-06-21 01:58:56.3 2456829.5826 ccd140620.0017         [02:04:41.3
OSU-03A-0001   OBJECT OB140987            50.0 H       15:18:20 2014-06-21 02:04:45.1 2456829.5866 ir140620.0089          [02:05:51.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:19:26 2014-06-21 02:05:51.4 2456829.5874 ir140620.0090          [02:06:59.2
OSU-03A-0001   OBJECT OB140987            50.0 H       15:20:32 2014-06-21 02:06:57.5 2456829.5882 ir140620.0091          [02:08:03.8
OSU-03A-0001   OBJECT OB140987            50.0 H       15:21:40 2014-06-21 02:08:04.5 2456829.5889 ir140620.0092          [02:09:12.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:22:46 2014-06-21 02:09:10.3 2456829.5897 ir140620.0093          [02:10:16.6
OSU-03A-0001   OBJECT OB140987           300.0 I       15:18:22 2014-06-21 02:04:47.6 2456829.5867 ccd140620.0018         [02:10:32.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:24:12 2014-06-21 02:10:36.1 2456829.5907 ir140620.0094          [02:11:42.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:25:18 2014-06-21 02:11:42.1 2456829.5915 ir140620.0095          [02:12:49.6
OSU-03A-0001   OBJECT OB140987            50.0 H       15:26:24 2014-06-21 02:12:48.4 2456829.5922 ir140620.0096          [02:13:54.7
OSU-03A-0001   OBJECT OB140987            50.0 H       15:27:31 2014-06-21 02:13:54.6 2456829.5930 ir140620.0097          [02:15:01.9
OSU-03A-0001   OBJECT OB140987            50.0 H       15:28:37 2014-06-21 02:15:00.6 2456829.5938 ir140620.0098          [02:16:06.8
OSU-03A-0001   OBJECT OB140987           300.0 I       15:24:14 2014-06-21 02:10:38.5 2456829.5907 ccd140620.0019         [02:16:23.7
OSU-03A-0001   OBJECT OB140987            50.0 H       15:30:03 2014-06-21 02:16:26.8 2456829.5948 ir140620.0099          [02:17:33.0
OSU-03A-0001   OBJECT OB140987            50.0 H       15:31:10 2014-06-21 02:17:32.7 2456829.5955 ir140620.0100          [02:18:40.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:32:16 2014-06-21 02:18:38.8 2456829.5963 ir140620.0101          [02:19:45.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:33:22 2014-06-21 02:19:45.0 2456829.5970 ir140620.0102          [02:20:52.2
OSU-03A-0001   OBJECT OB140987            50.0 H       15:34:28 2014-06-21 02:20:50.8 2456829.5978 ir140620.0103          [02:21:57.0
OSU-03A-0001   OBJECT OB140987           300.0 I       15:30:06 2014-06-21 02:16:29.4 2456829.5948 ccd140620.0020         [02:22:14.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:35:55 2014-06-21 02:22:17.8 2456829.5988 ir140620.0104          [02:23:24.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:37:02 2014-06-21 02:23:23.9 2456829.5996 ir140620.0105          [02:24:31.2
OSU-03A-0001   OBJECT OB140987            50.0 H       15:38:08 2014-06-21 02:24:30.1 2456829.6003 ir140620.0106          [02:25:36.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:39:14 2014-06-21 02:25:36.2 2456829.6011 ir140620.0107          [02:26:44.3
OSU-03A-0001   OBJECT OB140987            50.0 H       15:40:20 2014-06-21 02:26:42.1 2456829.6019 ir140620.0108          [02:27:49.1
OSU-03A-0001   OBJECT OB140987           300.0 I       15:35:58 2014-06-21 02:22:20.5 2456829.5989 ccd140620.0021         [02:28:06.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:41:47 2014-06-21 02:28:09.0 2456829.6029 ir140620.0109          [02:29:15.3
OSU-03A-0001   OBJECT OB140987            50.0 H       15:42:54 2014-06-21 02:29:14.8 2456829.6036 ir140620.0110          [02:30:22.5
OSU-03A-0001   OBJECT OB140987            50.0 H       15:44:00 2014-06-21 02:30:20.8 2456829.6044 ir140620.0111          [02:31:27.1
OSU-03A-0001   OBJECT OB140987            50.0 H       15:45:06 2014-06-21 02:31:27.1 2456829.6052 ir140620.0112          [02:32:34.9
OSU-03A-0001   OBJECT OB140987            50.0 H       15:46:12 2014-06-21 02:32:32.9 2456829.6059 ir140620.0113          [02:33:39.2
OSU-03A-0001   OBJECT OB140987           300.0 I       15:41:50 2014-06-21 02:28:11.7 2456829.6029 ccd140620.0022         [02:33:56.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:47:40 2014-06-21 02:34:00.4 2456829.6069 ir140620.0114          [02:35:06.6
OSU-03A-0001   OBJECT OB140987            50.0 H       15:48:46 2014-06-21 02:35:06.1 2456829.6077 ir140620.0115          [02:36:13.7
OSU-03A-0001   OBJECT OB140987            50.0 H       15:49:52 2014-06-21 02:36:12.2 2456829.6085 ir140620.0116          [02:37:18.5
OSU-03A-0001   OBJECT OB140987            50.0 H       15:50:58 2014-06-21 02:37:18.4 2456829.6092 ir140620.0117          [02:38:26.4
OSU-03A-0001   OBJECT OB140987            50.0 H       15:52:04 2014-06-21 02:38:24.2 2456829.6100 ir140620.0118          [02:39:30.5
OSU-03A-0001   OBJECT OB140987           300.0 I       15:47:42 2014-06-21 02:34:02.8 2456829.6070 ccd140620.0023         [02:39:47.6
OSU-03A-0001   OBJECT OB140987            50.0 H       15:53:35 2014-06-21 02:39:54.5 2456829.6110 ir140620.0119          [02:41:00.8
OSU-03A-0001   OBJECT OB140987            50.0 H       15:54:41 2014-06-21 02:41:00.6 2456829.6118 ir140620.0120          [02:42:08.5
OSU-03A-0001   OBJECT OB140987            50.0 H       15:55:48 2014-06-21 02:42:06.9 2456829.6126 ir140620.0121          [02:43:13.2
OSU-03A-0001   OBJECT OB140987            50.0 H       15:56:54 2014-06-21 02:43:13.0 2456829.6134 ir140620.0122          [02:44:20.5
OSU-03A-0001   OBJECT OB140987            50.0 H       15:58:00 2014-06-21 02:44:19.0 2456829.6141 ir140620.0123          [02:45:25.2
OSU-03A-0001   OBJECT OB140987           300.0 V       15:53:37 2014-06-21 02:39:57.0 2456829.6111 ccd140620.0024         [02:45:41.7
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:03:54 2014-06-21 02:50:11.4 2456829.6182 ir140620.0124          [02:51:07.8
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:04:50 2014-06-21 02:51:07.6 2456829.6188 ir140620.0125          [02:52:05.4
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:05:46 2014-06-21 02:52:03.9 2456829.6195 ir140620.0126          [02:53:00.0
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:06:43 2014-06-21 02:53:00.1 2456829.6201 ir140620.0127          [02:53:57.4
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:07:39 2014-06-21 02:53:56.0 2456829.6208 ir140620.0128          [02:54:52.3
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:08:35 2014-06-21 02:54:51.9 2456829.6214 ir140620.0129          [02:55:49.2
YALE-03A-0001  OBJECT CenX-4             300.0 V       16:03:56 2014-06-21 02:50:13.9 2456829.6182 ccd140620.0025         [02:55:58.0
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:09:48 2014-06-21 02:56:05.0 2456829.6223 ir140620.0130          [02:57:02.5
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:10:44 2014-06-21 02:57:01.0 2456829.6229 ir140620.0131          [02:57:57.4
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:11:41 2014-06-21 02:57:57.3 2456829.6236 ir140620.0132          [02:58:55.1
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:12:38 2014-06-21 02:58:54.6 2456829.6242 ir140620.0133          [02:59:50.9
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:13:34 2014-06-21 02:59:50.6 2456829.6249 ir140620.0134          [03:00:48.8
YALE-03A-0001  OBJECT CenX-4              40.0 H       16:14:31 2014-06-21 03:00:47.0 2456829.6255 ir140620.0135          [03:01:43.3
YALE-03A-0001  OBJECT CenX-4             300.0 I       16:09:51 2014-06-21 02:56:07.5 2456829.6223 ccd140620.0026         [03:01:52.6
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:12:17 2014-06-21 06:57:54.3 2456829.7902 ccd140620.0027         [06:58:48.4
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:13:14 2014-06-21 06:58:50.7 2456829.7909 ccd140620.0028         [06:59:45.4
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:14:10 2014-06-21 06:59:47.1 2456829.7915 ccd140620.0029         [07:00:41.0
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:15:07 2014-06-21 07:00:43.5 2456829.7922 ccd140620.0030         [07:01:38.3
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:16:03 2014-06-21 07:01:39.9 2456829.7928 ccd140620.0031         [07:02:33.8
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:17:00 2014-06-21 07:02:36.3 2456829.7935 ccd140620.0032         [07:03:31.1
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:17:56 2014-06-21 07:03:32.7 2456829.7941 ccd140620.0033         [07:04:26.6
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:18:53 2014-06-21 07:04:29.1 2456829.7948 ccd140620.0034         [07:05:24.1
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:19:50 2014-06-21 07:05:25.6 2456829.7954 ccd140620.0035         [07:06:19.4
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:20:46 2014-06-21 07:06:22.0 2456829.7961 ccd140620.0036         [07:07:16.9
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:21:43 2014-06-21 07:07:18.4 2456829.7968 ccd140620.0037         [07:08:12.3
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:22:39 2014-06-21 07:08:14.8 2456829.7974 ccd140620.0038         [07:09:09.5
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:23:36 2014-06-21 07:09:11.2 2456829.7980 ccd140620.0039         [07:10:05.1
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:24:32 2014-06-21 07:10:07.6 2456829.7987 ccd140620.0040         [07:11:02.5
NOAO-13B-0270  OBJECT 2014KS40_3          10.0 V       20:25:29 2014-06-21 07:11:04.0 2456829.7994 ccd140620.0041         [07:11:58.1
